base_intent_id,domain,model_name,group_response_count,group_core_sensitivity,group_semantic_sensitivity,group_claim_risk_proxy,group_recommendation_instability,group_token_ceiling_rate
TECH_T01,Technology,Claude,10,0.553834105823162,0.34370982760482216,0.74,0.9920520325492568,0.0
TECH_T01,Technology,Gemini,10,0.4881186719018021,0.23054169384194356,0.6900000000000001,0.9544525061520674,0.0
TECH_T02,Technology,ChatGPT,10,0.6501794937818813,0.45439521591602416,0.8150000000000001,0.9859672660577397,0.8
TECH_T02,Technology,Claude,10,0.5527482507927549,0.35424276788867504,0.8,0.9955114991585243,0.0
TECH_T02,Technology,Gemini,10,0.5208113708306423,0.30554352058890066,0.8400000000000001,0.9864685996264944,0.0
TECH_T03,Technology,ChatGPT,10,0.3874699049614664,0.1081596049639304,0.9099999999999999,0.9767325477685004,0.9
TECH_T03,Technology,Claude,10,0.4418524612851451,0.16566470209114953,0.77,0.9960880009730584,0.0
TECH_T03,Technology,Gemini,10,0.37264853486531646,0.09230470777545756,0.8699999999999999,0.9624492346360475,0.0
TECH_T04,Technology,ChatGPT,10,0.4315971083245772,0.1433239945215224,0.63,0.9783224030165374,0.6
TECH_T04,Technology,Claude,10,0.5338023797315217,0.29347354509360074,0.73,0.9872721849143081,0.0
TECH_T04,Technology,Gemini,10,0.4936343373348436,0.2014100293762592,0.77,0.9986772486772486,0.0
TECH_T05,Technology,ChatGPT,10,0.43914669124423505,0.1925286658620797,0.7,0.9968228031953523,0.8
TECH_T05,Technology,Claude,10,0.5990614282729816,0.36326312345680223,0.5599999999999999,0.9977119288736748,0.1
TECH_T05,Technology,Gemini,10,0.47927471317200354,0.22095148843366158,0.755,0.9892874101207434,0.0
TECH_T06,Technology,ChatGPT,10,0.5609466553205262,0.3204114458630759,0.45999999999999996,0.9992559523809523,0.7
TECH_T06,Technology,Claude,10,0.5734530425384989,0.3565141512852698,0.6,0.9993386243386244,0.0
TECH_T06,Technology,Gemini,10,0.47186030265511825,0.20815309525582476,0.64,1.0,0.0
TECH_T07,Technology,ChatGPT,10,0.5861070283926852,0.31769206352498436,0.445,0.9466660234545434,0.9
TECH_T07,Technology,Claude,10,0.513909946052314,0.2830525908431024,0.63,0.9694178854775897,0.0
TECH_T07,Technology,Gemini,10,0.4961976289253799,0.25459580661668785,0.9,0.994532227032227,0.0
TECH_T08,Technology,ChatGPT,10,0.4774592748104591,0.22757899398159678,0.445,0.9888433747155185,0.8
TECH_T08,Technology,Claude,10,0.5570155034925022,0.3007651380653027,0.445,0.9983660130718953,0.0
TECH_T08,Technology,Gemini,10,0.46935594288287275,0.20626369806782244,0.77,0.9845238095238096,0.0
TECH_T09,Technology,ChatGPT,10,0.5076816223466784,0.3757040768629205,0.8300000000000001,0.9952887812794935,0.5
TECH_T09,Technology,Claude,10,0.5549257470645251,0.374529510464436,0.63,0.9865837957983552,0.0
TECH_T09,Technology,Gemini,10,0.5469315782413171,0.39231494686490365,0.74,0.9982638888888888,0.0
TECH_T10,Technology,ChatGPT,10,0.6356517894735569,0.403115705737473,0.545,0.9970677781715794,0.5
TECH_T10,Technology,Claude,10,0.6707362537755598,0.46497254597123217,0.615,0.9968591691995947,0.0
TECH_T10,Technology,Gemini,10,0.616645598552767,0.41462210545179695,0.6849999999999999,1.0,0.0
TECH_T11,Technology,ChatGPT,10,0.47071295457973183,0.22597928453445765,0.67,0.98657491454578,0.8
TECH_T11,Technology,Claude,10,0.5055464534674421,0.21572418360977136,0.515,0.999673202614379,0.1
TECH_T11,Technology,Gemini,10,0.46947731881530597,0.1983121705565783,0.8550000000000001,0.9930555555555556,0.0
TECH_T12,Technology,ChatGPT,10,0.4725038162934775,0.2480997560107066,0.475,0.96881582206144,0.8
TECH_T12,Technology,Claude,10,0.5279508320928448,0.32600722080735683,0.475,0.9853545349513091,0.1
TECH_T12,Technology,Gemini,10,0.48462563674138376,0.24023507325285687,0.805,0.9812966685876903,0.0
TECH_T13,Technology,ChatGPT,10,0.4328048008086861,0.15676282474448205,0.67,0.9990079365079365,0.8
TECH_T13,Technology,Claude,10,0.536296090233557,0.30658746088502065,0.63,0.9958177715530656,0.0
TECH_T13,Technology,Gemini,10,0.5268179520809361,0.2881140247568359,0.77,0.99348806042885,0.0
TECH_T14,Technology,ChatGPT,10,0.4771907208173175,0.24681178494721387,0.8400000000000001,0.9969750452206593,0.7
TECH_T14,Technology,Claude,10,0.5286222029151647,0.34091005248885686,0.8800000000000001,0.998015873015873,0.0
TECH_T14,Technology,Gemini,10,0.5818107420487297,0.34660889257019317,0.825,1.0,0.0
TECH_T15,Technology,ChatGPT,9,0.46996707883244454,0.208507756856282,0.8388888888888889,0.9974575903862513,0.3333333333333333
TECH_T15,Technology,Claude,10,0.6184102356904264,0.380902223839206,0.6849999999999999,0.9962121212121213,0.0
TECH_T15,Technology,Gemini,10,0.6073976557845062,0.3660767999354859,0.8,1.0,0.0
TECH_T16,Technology,ChatGPT,10,0.532376551982499,0.2745792423320582,0.645,0.9954807542465327,0.7
TECH_T16,Technology,Claude,10,0.578348882041455,0.35717878419223376,0.53,0.9987373737373737,0.0
TECH_T16,Technology,Gemini,10,0.5498371860301242,0.29121335762230843,0.9099999999999999,1.0,0.0
TECH_T17,Technology,ChatGPT,8,0.5635851314940361,0.30283507310166763,0.6625,0.9914151415043476,0.875
TECH_T17,Technology,Claude,10,0.5186806493620184,0.2981860428131024,0.8,0.9822119374815453,0.0
TECH_T17,Technology,Gemini,10,0.5074057087253628,0.25596252757693716,0.5700000000000001,1.0,0.0
TECH_T18,Technology,ChatGPT,10,0.3696144201457977,0.07363552912304225,0.5,0.9880248281985717,0.8
TECH_T18,Technology,Claude,10,0.4056506313572926,0.1341890607886929,0.375,0.9983382936507937,0.2
TECH_T18,Technology,Gemini,10,0.37630644446678746,0.10566606067191486,0.74,0.9753488747277567,0.0
TECH_T19,Technology,ChatGPT,9,0.3686192398662607,0.12358596564642256,0.9333333333333333,0.9948215352449223,0.8888888888888888
TECH_T19,Technology,Claude,10,0.42224951265940824,0.1494549787462368,0.8799999999999999,0.990256919006919,0.0
TECH_T19,Technology,Gemini,10,0.40383238914792247,0.13556167181275044,0.925,0.9939416813058117,0.0
TECH_T20,Technology,ChatGPT,10,0.5585326581477366,0.31132895058130844,0.5,0.9959672215769777,0.7
TECH_T20,Technology,Claude,10,0.6730089941477875,0.4290869317277509,0.6849999999999999,0.9995915032679739,0.1
TECH_T20,Technology,Gemini,10,0.544985193764665,0.3172133911589664,0.8,0.9987654320987656,0.0
